,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
3022.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3023.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3024.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3025.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3026.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3027.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
3028.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3029.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3030.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3031.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3032.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3033.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
3034.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3035.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3036.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3037.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3038.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
3039.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3040.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
3041.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3042.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3043.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3044.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3045.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3046.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3047.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3048.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3049.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3050.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3051.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3052.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
3053.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3054.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3055.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3056.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3057.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3058.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3059.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3060.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3061.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3062.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
3063.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3064.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3065.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3066.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3067.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3068.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
3069.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3070.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3071.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3072.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3073.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3074.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3075.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3076.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3077.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3078.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3079.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3080.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3081.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3082.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3083.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3084.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3085.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3086.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3087.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3088.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
3089.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3090.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3091.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3092.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3093.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3094.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3095.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3096.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3097.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3098.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3099.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3100.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3101.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3102.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3103.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3104.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3105.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3106.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3107.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3108.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3109.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3110.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3111.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3112.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3113.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3114.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
3115.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3116.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
3117.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3118.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3119.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3120.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3121.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3122.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3123.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3124.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3125.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3126.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3127.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3128.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3129.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3130.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3131.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3132.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3133.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3134.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3135.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
3136.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3137.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3138.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3139.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3140.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3141.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3142.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3143.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3144.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3145.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
3146.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3147.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3148.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3149.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3150.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
3151.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3152.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3153.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3154.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3155.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3156.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3157.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3158.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3159.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3160.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3161.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3162.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3163.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
3164.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3165.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3166.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3167.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3168.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3169.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
3170.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
3171.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3172.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3173.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3174.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
3175.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
3176.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3177.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3178.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3179.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3180.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3181.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
3182.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
3183.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3184.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
3185.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
