,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
3729.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3730.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3731.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3732.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3733.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3734.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3735.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3736.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3737.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3738.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3739.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3740.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3741.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3742.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3743.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3744.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3745.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3746.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3747.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3748.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3749.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3750.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3751.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3752.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3753.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3754.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3755.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3756.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3757.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3758.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3759.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3760.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3761.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3762.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3763.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3764.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3765.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3766.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3767.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3768.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3769.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3770.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3771.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3772.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3773.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3774.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3775.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3776.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3777.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3778.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3779.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3780.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3781.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3782.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3783.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3784.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3785.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3786.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3787.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3788.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3789.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3790.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3791.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3792.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3793.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3794.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3795.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3796.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3797.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3798.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3799.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3800.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3801.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3802.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3803.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3804.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3805.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3806.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3807.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3808.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3809.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3810.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3811.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3812.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3813.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3814.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3815.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3816.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3817.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3818.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3819.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3820.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3821.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3822.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3823.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3824.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3825.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3826.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3827.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3828.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3829.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3830.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3831.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3832.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3833.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3834.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3835.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3836.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3837.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3838.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3839.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3840.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3841.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3842.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3843.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3844.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3845.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3846.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3847.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3848.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3849.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3850.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3851.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3852.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3853.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3854.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3855.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3856.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3857.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3858.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3859.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3860.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3861.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3862.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3863.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3864.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3865.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3866.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3867.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3868.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3869.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3870.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3871.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3872.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3873.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3874.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3875.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3876.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3877.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3878.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3879.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3880.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3881.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3882.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3883.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3884.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3885.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3886.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3887.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3888.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3889.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3890.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3891.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3892.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3893.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3894.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3895.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3896.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3897.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3898.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3899.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3900.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3901.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3902.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3903.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3904.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3905.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3906.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3907.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3908.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3909.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3910.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3911.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3912.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3913.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3914.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3915.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3916.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3917.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3918.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3919.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3920.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3921.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3922.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3923.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3924.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3925.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3926.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
