,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
3881.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3882.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3883.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3884.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3885.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3886.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3887.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3888.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3889.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3890.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3891.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3892.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3893.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3894.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3895.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3896.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3897.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3898.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3899.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3900.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3901.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3902.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3903.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3904.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3905.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3906.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3907.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3908.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3909.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3910.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3911.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3912.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3913.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3914.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3915.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3916.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3917.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3918.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3919.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3920.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3921.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3922.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3923.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3924.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3925.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3926.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3927.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3928.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3929.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3930.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3931.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3932.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3933.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3934.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3935.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3936.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3937.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3938.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3939.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3940.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3941.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3942.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3943.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3944.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3945.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3946.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3947.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3948.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3949.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3950.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
3951.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3952.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3953.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3954.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3955.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3956.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3957.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3958.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3959.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3960.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3961.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3962.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3963.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3964.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3965.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3966.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3967.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3968.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3969.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3970.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3971.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3972.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3973.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3974.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3975.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3976.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3977.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3978.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3979.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3980.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3981.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3982.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3983.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3984.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3985.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3986.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3987.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3988.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3989.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3990.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3991.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3992.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3993.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3994.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3995.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3996.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3997.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3998.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3999.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4000.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4001.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4002.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4003.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4004.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4005.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4006.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4007.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4008.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4009.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4010.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4011.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4012.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4013.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4014.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4015.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4016.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4017.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4018.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4019.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4020.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4021.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4022.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4023.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4024.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4025.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4026.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4027.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
4028.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4029.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4030.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4031.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4032.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4033.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4034.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4035.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4036.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4037.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4038.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4039.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4040.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4041.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4042.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4043.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4044.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
4045.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4046.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4047.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4048.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4049.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4050.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4051.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4052.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
